,review,point,date,ingre,token_review
3184,친구가 강추해서 샀는데 넘 좋네여~발림성도 좋고 속부터 쫀쫀한 느낌들어요꾸준히 발라볼라구영^^,5,2020-03-24,프로폴리스,"['친구', '가', '강', '추해서', '샀는', '데넘', '좋네', '여', '발림', '성', '도', '좋', '고속', '부터', '쫀쫀', '한', '느낌', '들어요', '꾸준히', '발라', '볼라', '구영']"
3185,늘쓰던거라...좋습니다.,5,2020-03-25,프로폴리스,"['늘', '쓰던거라', '좋습니다']"
3186,좋아요~~,5,2020-03-25,프로폴리스,['좋아요']
3187,하루 써봤는데 다음날 얼굴 안땡기고 좋아요,5,2020-03-25,프로폴리스,"['하루', '써', '봤는데다', '음날', '얼굴', '안', '땡기고', '좋아요']"
3188,항상 쓰던 제품 입니다,5,2020-03-25,프로폴리스,"['항상', '쓰던', '제품', '입니다']"
3189,싸고 배송도 그럭저럭 빨라서 좋습니다. 효과도 좋고요 ㅋㅋ,5,2020-03-25,프로폴리스,"['싸고', '배송', '도', '그럭저럭', '빨', '라서', '좋습니다', '효과', '도', '좋고요']"
3190,빠르고조아요,4,2020-03-26,프로폴리스,"['빠르고', '조아요']"
3191,상품도 좋고 가격도 할인해서 좋아요 ~~,5,2020-03-26,프로폴리스,"['상품', '도', '좋고', '가격', '도', '할인', '해서', '좋아요']"
3192,저렴하고 샘플도 많아서 좋네요,5,2020-03-26,프로폴리스,"['저렴하고', '샘플', '도', '많아서', '좋네요']"
3193,샘플도 많고 좋아요 다 쓰면 또 주문할게요,4,2020-03-27,프로폴리스,"['샘플', '도', '많고', '좋아요', '다', '쓰면', '또', '주문', '할게요']"
3194,차앤박이라 믿고 삽니다 홧팅,5,2020-03-27,프로폴리스,"['차앤박', '이라', '믿고', '삽니다', '홧팅']"
3195,잘 받았습니다,5,2020-03-29,프로폴리스,"['잘', '받았습니다']"
3196,쓰던제품인데 할인과 사은품 행사중이라 미리 구매했어요사은품 미스트가 생각보다 작았지만 유통기한 넉넉해 좋아요,4,2020-03-30,프로폴리스,"['쓰던', '제품', '인데', '할인', '과', '사은', '품행', '사중', '이라', '미리', '구매', '했어요', '사은', '품', '미스트', '가', '생각', '보다', '작았지만', '유통', '기한', '넉넉해', '좋아요']"
3197,착한하격으로 구매하게 되어 좋네요~ 많은 판매있으시길 바랍니다.,5,2020-03-30,프로폴리스,"['착한하', '격', '으로', '구매', '하', '게', '되어', '좋네요', '많은', '판매', '있으시길', '바랍니다']"
3198,배송도빠르고만족합니다.,4,2020-03-31,프로폴리스,"['배송', '도', '빠르고', '만족합니다']"
3199,"저한테 차앤박 앰플이 잘 맞아서 몇년째 사용중인데요 이번에 샘플도 많이 주셔서 잘 사용하고 있어요~ 여름에 바르면 좀 무거운 느낌이고, 건조한 날씨엔 바르면 피부가 촉촉하고 쫀쫀해 지는 느낌이예요 앞으로도 계속 애용할듯해요 ~",5,2020-04-01,프로폴리스,"['저', '한테', '차앤박', '앰플이잘', '맞아서', '몇년', '째', '사용', '중', '인데', '요', '이번', '에', '샘플', '도', '많이', '주셔서', '잘', '사용', '하고', '있어요', '여름', '에', '바르면', '좀', '무거운', '느낌', '이고', '건조한', '날씨', '엔', '바르면', '피부', '가', '촉촉하고', '쫀쫀', '해지', '는', '느낌', '이예', '요', '앞', '으로도', '계속', '애용', '할듯', '해', '요']"
3200,배송도 빠르고 늘 사용하는데 좋아요 ~,5,2020-04-01,프로폴리스,"['배송', '도', '빠르고', '늘사', '용하는데', '좋아요']"
3201,오래 사용하고있는 제품이에요 요새 너무 건조해서 재구매했는데 역시 쫀쫀하네요 추천합니당,5,2020-04-01,프로폴리스,"['오래', '사용', '하고', '있는', '제품', '이에요', '요새', '너무', '건조해서', '재구매', '했는데', '역시', '쫀쫀', '하', '네', '요추', '천합니당']"
3202,좋은지 안 좋은지 모르겠음..바른다고 특별히 피부가 반응하는것도 아니고..뾰루지나 그런거 올라오는 것도 아니고 그냥 여타 다른 제품처럼 그냥 일상.. 개인의견~~,5,2020-04-02,프로폴리스,"['좋은지', '안좋은지', '모르겠음', '바른다고', '특별히', '피부', '가', '반응', '하', '는', '것', '도아', '니', '고뾰', '루지', '나', '그런거', '올라오는것', '도아', '니', '고', '그냥', '여타', '다른', '제품', '처럼', '그냥', '일상', '개', '인', '의견']"
3203,써던거라 좋아요,5,2020-04-03,프로폴리스,"['써던거라', '좋아요']"
3204,샘플을 20개나 주셨네요. 앰플은 처음 써보는데 번들거리지도 않고 바르기 좋은 듯. 다만 제품이 생각보다 작네요. 써보고 좋으면 재구매 할게요~,4,2020-04-04,프로폴리스,"['샘플', '을', '개나주셨네요', '앰플', '은', '처음', '써', '보는', '데번', '들', '거리', '지도', '않고', '바르기', '좋은', '듯', '다만', '제품', '이', '생각', '보다', '작네요', '써', '보고', '좋으면', '재구매', '할게요']"
3205,"에너지, 그린,레드 프로폴리스앰플+같은구성 크림들이랑 같이온 미스트도 다 써본상품인데 저에겐 이상품이 너무 훌륭한 세트구성이에요특히 처음출시됐던 에너지앰플이 젤 좋아서 재구입한거고피부가 예민한편인데 크림만 저한텐 보습감이 살짝 부족한편이고 앰플,미스트 너무잘맞고 용량대비 구성대비 가격이 매우 훌륭하네요1미리 15장 준다고했는데 20장 보내줬네요 서비스도 짱좋",5,2020-04-04,프로폴리스,"['에너지', '그린', '레드', '프로폴리스', '앰', '플', '같은', '구성', '크림', '들', '이랑', '같', '이온', '미스트', '도', '다', '써', '본', '상품', '인데', '저', '에겐', '이', '상품', '이', '너무', '훌륭한', '세트', '구성', '이에요', '특히', '처음', '출시', '됐던', '에너지', '앰', '플', '이', '젤', '좋아', '서재', '구입', '한', '거', '고', '피부', '가', '예민', '한편', '인데', '크림', '만', '저', '한텐', '보습', '감', '이', '살짝', '부족', '한편', '이고', '앰', '플', '미스트', '너무', '잘맞고', '용량', '대', '비구', '성', '대비', '가격', '이', '매우', '훌륭하네요', '미리', '장준', '다', '고', '했는데', '장보', '내줬네요', '서비스', '도', '짱', '좋']"
3206,처음으로 사용 해 봤는데 피부가 촉촉하고 예뻐진 느낌이에요~~^^,5,2020-04-04,프로폴리스,"['처음', '으로', '사용', '해봤는데', '피부', '가', '촉촉하고', '예뻐진', '느낌', '이에요']"
3207,차앤박에서 제일 좋아하는 제품,5,2020-04-04,프로폴리스,"['차앤박', '에서', '제일', '좋아하는', '제품']"
3208,빠른 배송에 샘플까지 왕창주시네요 다쓰고 또 구매할게요 좋은 제품 많이 판매하세요 ^^,5,2020-04-04,프로폴리스,"['빠른', '배송', '에', '샘플', '까지', '왕창', '주시네요', '다', '쓰고', '또', '구매', '할게요', '좋은', '제품', '많이', '판매', '하세요']"
3209,항상이용하는제품이에요. 자극없이 촉촉해요. 이번에 샘플도 많이 보내주셔서 감사해요,5,2020-04-06,프로폴리스,"['항상', '이', '용하는', '제품', '이에요', '자극', '없이', '촉촉해요', '이번', '에', '샘플', '도', '많이', '보', '내주셔서', '감사해요']"
3210,저렴하게 잘 구매했어요,5,2020-04-06,프로폴리스,"['저렴하게잘', '구매', '했어요']"
3211,배송도빠르고 좋습니다. 굳 대용량이라 오래쓸꺼같네여,5,2020-04-06,프로폴리스,"['배송', '도', '빠르고', '좋습니다', '굳대', '용량', '이라', '오래', '쓸꺼', '같네여']"
3212,두번째 구입인데 촉촉하고.. 진정도 돼서 만족스러워요! 다 쓰면 또 구입하려구요,5,2020-04-06,프로폴리스,"['두번째', '구입', '인데', '촉촉하고진', '정도', '돼서', '만족스러워', '요', '다', '쓰면', '또', '구입', '하려구요']"
3213,좋아요 항상 구매합니다,5,2020-04-06,프로폴리스,"['좋아요', '항상', '구매', '합니다']"
3214,항상 쓰는 제품입니다,5,2020-04-07,프로폴리스,"['항상', '쓰는', '제품', '입니다']"
3215,감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다,5,2020-04-08,프로폴리스,"['감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다', '감사합니다']"
3216,만족합니다. 감사합니다.,5,2020-04-08,프로폴리스,"['만족합니다', '감사합니다']"
3217,제품은 늘 쓰던거라 ..그보다도 제품케이스 자체가 유리인데 뽁뽁이도 없이 상자 안에 덩그러니 해서 보냈네요 포장 엉망이에요,4,2020-04-08,프로폴리스,"['제품', '은', '늘', '쓰던거', '라그', '보다도', '제품', '케이스', '자체', '가', '유리', '인데', '뽁뽁', '이', '도', '없', '이상', '자안', '에', '덩', '그러니', '해서', '보냈네요', '포장', '엉망', '이에요']"
3218,매일사용중인데~넉넉한사은품에 반해주문했어요,4,2020-04-08,프로폴리스,"['매', '일', '사용', '중', '인데', '넉넉한', '사은', '품', '에', '반해', '주문', '했어요']"
3219,선물용으로 샀는데 사은품이 너무 빵빵해요ㅠㅠ 진짜 너무 좋아요!!,5,2020-04-08,프로폴리스,"['선물', '용', '으로', '샀는데', '사은', '품', '이', '너무', '빵빵', '해', '요', '진짜', '너무', '좋아요']"
3220,아직 사용전이지만 좋은제품 보내주셔서 감사합니다,4,2020-04-09,프로폴리스,"['아직', '사용', '전이', '지만', '좋은', '제품', '보내주셔서', '감사합니다']"
3221,"2주째 쓰고 있는데 너무 좋아요.자기전에 바르고 자니까 아침에 피부가 보들보들 촉촉해짐또 구매할거에요!!~ 기본 10자 이상 작성시 100P 즉시지급 이미지 등록시 100P 즉시 추가지급개당 상품 가격이 5,000원 이하 상품은 적립대상에서 제외되며,리뷰 포인트는 최초 1회 작성시에만 지급됩니다.같은 단어가 반복된 내용은 임의로 삭제되며, 지급된 포인트가 회수될 수 있습니다. 다른 고객님들에게 유용한 상품 리뷰를 작성해주세요.",5,2020-04-10,프로폴리스,"['주', '째', '쓰고있는데', '너무', '좋아요', '자기전에', '바르고자', '니까', '아침', '에', '피부', '가', '보들보들', '촉촉해', '짐또', '구매', '할거에요', '기본', '자', '이상', '작성', '시', '즉시', '지급', '이미지', '등록', '시', '즉시', '추가', '지급', '개', '당', '상품', '가격', '이', '원', '이하', '상품', '은', '적립', '대상', '에서', '제외', '되며', '리뷰', '포인트', '는', '최초', '회', '작성', '시', '에만', '지급', '됩니다', '같은', '단어', '가', '반복', '된내', '용은', '임의', '로', '삭제', '되며', '지급', '된', '포인트', '가', '회수', '될수있습니다', '다른', '고객', '님', '들에게', '유용한', '상품', '리뷰', '를', '작성', '해주세요']"
3222,트러블 진정용으로 구입했습니다. 유명한 제품이니 믿고 써볼게요,5,2020-04-10,프로폴리스,"['트러블', '진정', '용', '으로', '구입', '했습니다', '유명한', '제품', '이니', '믿고', '써', '볼게요']"
3223,좋아요,5,2020-04-11,프로폴리스,['좋아요']
3224,부드럽게 잘 발리고 점성이 살짝 있어요. 발랐을 때 흡수 잘되고 얼굴에서 윤기 나요. 끈적임은 살짝 있어요. 건성은 살짝 건조할 수도 있습니다.,5,2020-04-11,프로폴리스,"['부드럽게', '잘', '발리고', '점성', '이', '살짝', '있어요', '발랐을', '때', '흡수', '잘되', '고', '얼굴', '에서', '윤기', '나', '요끈', '적임', '은', '살짝', '있어', '요건', '성', '은', '살짝', '건조할수도', '있습니다']"
3225,좋은 가격에 잘 구매했습니다.사은품 마니주시네요,5,2020-04-12,프로폴리스,"['좋은', '가격', '에', '잘', '구매', '했습니다', '사은', '품', '마니주시네요']"
3226,배송빠르고 좋아요,5,2020-04-14,프로폴리스,"['배송', '빠르고', '좋아요']"
3227,친구의 추천으로 구매해봤어요 건조한피부라 이것저것 써보는데 잘맞았음좋겠네요,5,2020-04-14,프로폴리스,"['친구', '의', '추천', '으로', '구매', '해봤어요', '건조한', '피부', '라', '이', '것', '저', '것', '써', '보는데잘', '맞았음', '좋겠네요']"
3228,늘 사용하는 앰플입니다. 땡김없이 사계절 잘 사용중입니다.,5,2020-04-17,프로폴리스,"['늘사', '용하는', '앰', '플', '입니다', '땡김', '없이', '사계절', '잘', '사용', '중', '입니다']"
3229,좋아요 배송도 빠르고 늘 쓰던 제품입니다.,5,2020-04-17,프로폴리스,"['좋아요', '배송', '도', '빠르고', '늘', '쓰던', '제품', '입니다']"
3230,비가 와서 그런지 배송 상태가 썩 좋진 않았어요제품은 써본거라 만족해요,4,2020-04-17,프로폴리스,"['비가와', '서', '그런', '지', '배송', '상태', '가', '썩', '좋진', '않았어요', '제품', '은', '써', '본거라', '만족해요']"
3231,원래쓰던건데 적당한가격에 성능은 좋은편입다 좋아지는게 느껴지던지 좋아진상태가 유지되던지 하는 제품이에요 냄새도 프로폴리스 특유의 향은 거의 느껴지지않구요 오히려 좋은 꽃향이라고 해야하나 그런 향이 나서 전혀 거북스럽거나 인위적인 느낌이 나지 않습니다 양볼 이마 한방울씩만 써도 충분하고요 바르고나서 끈적거린다거나 전혀 그런것도 없습니다,5,2020-04-17,프로폴리스,"['원래', '쓰던건데', '적당한', '가격', '에', '성능', '은', '좋은', '편', '입다', '좋아지는게', '느껴지던지', '좋아진', '상태', '가', '유지', '되던지', '하는', '제품', '이에요', '냄새', '도', '프로폴리스', '특유', '의향', '은', '거의', '느껴지지', '않구요', '오히려', '좋은', '꽃향', '이라고', '해야하나', '그런', '향', '이나', '서전', '혀', '거북', '스럽거나', '인위', '적', '인', '느낌', '이나', '지', '않습니다', '양볼', '이마', '한', '방울', '씩', '만', '써도', '충분하고요', '바르고', '나서', '끈', '적', '거', '린다', '거나', '전혀', '그런것도', '없습니다']"
